PDS,VN,ID,YR,MN,PROV,CAN,CAN_G,RV,VV,IVV,CV,SEATS
1,1,DPD,2019,February,KALIMANTAN TENGAH,HABIB SAID ABDURRAHMAN,Male,1753224,1174827,21065,92211,1
1,1,DPD,2019,February,KALIMANTAN TENGAH,"JAMBEK NICKA, Amd.Kep.",Male,1753224,1174827,21065,21386,0
1,1,DPD,2019,February,KALIMANTAN TENGAH,"H. MARYONO, S.H.I., M.Si.",Male,1753224,1174827,21065,19233,0
1,1,DPD,2019,February,KALIMANTAN TENGAH,"H. MUHAMMAD RAKHMAN, S.E., S.T.",Male,1753224,1174827,21065,125096,1
1,1,DPD,2019,February,KALIMANTAN TENGAH,"Drs. H. MUHAMMAD YAMIN MUKHTAR, Lc., M.Pd.I.",Male,1753224,1174827,21065,25259,0
1,1,DPD,2019,February,KALIMANTAN TENGAH,"KH. M. YUSUP ALHUDROMY, S.H.",Male,1753224,1174827,21065,7383,0
1,1,DPD,2019,February,KALIMANTAN TENGAH,NAPA J. AWAT,Male,1753224,1174827,21065,23879,0
1,1,DPD,2019,February,KALIMANTAN TENGAH,"Dra. Hj. NORHASANAH, M.Si.",Female,1753224,1174827,21065,20505,0
1,1,DPD,2019,February,KALIMANTAN TENGAH,Ir. NYELONG INGA SIMON,Female,1753224,1174827,21065,0,0
1,1,DPD,2019,February,KALIMANTAN TENGAH,"Hj. PERMANA SARI, S.Si., M.M., M.B.A.",Female,1753224,1174827,21065,37206,0
1,1,DPD,2019,February,KALIMANTAN TENGAH,"RINI WIDYASARI DIRAN, S.E., M.M.",Female,1753224,1174827,21065,50793,0
1,1,DPD,2019,February,KALIMANTAN TENGAH,"RUDOLF DITA, S.P., S.PKP., M.Si.",Male,1753224,1174827,21065,16813,0
1,1,DPD,2019,February,KALIMANTAN TENGAH,"Pdt. Dr. SIMPON F. LION, M.Th.",Male,1753224,1174827,21065,57869,0
1,1,DPD,2019,February,KALIMANTAN TENGAH,"Hj. YUSTINA ISMIATI, S.H., M.H.",Female,1753224,1174827,21065,89548,1
1,1,DPD,2019,February,KALIMANTAN TENGAH,"RIRIN ROSYANA, S.H.",Female,1753224,1174827,21065,2257,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,H. A. Mas'ad Ikhsan,Male,1290519,1085984,204535,64736,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,Ir. H. Antang Dwi Dasono,Male,1290519,1085984,204535,47493,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,"H. Asrani, S.E",Male,1290519,1085984,204535,63553,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,Habib H. Said Ismail,Male,1290519,1085984,204535,182251,1
1,1,DPD,2014,April,KALIMANTAN TENGAH,"Heriadi, S.T",Male,1290519,1085984,204535,34138,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,Drs. Jecky Dahir ,Male,1290519,1085984,204535,62599,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,Ir. Kusmayadi,Male,1290519,1085984,204535,42933,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,H. Mohammad Ali,Male,1290519,1085984,204535,28349,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,"Ir. H. Mohammad Mawardi, M.M., M.Si",Male,1290519,1085984,204535,93577,1
1,1,DPD,2014,April,KALIMANTAN TENGAH,"H. Muhammad Rakhman, S.E., S.T",Male,1290519,1085984,204535,81966,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,"Muliadi, S.E",Male,1290519,1085984,204535,10615,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,Napa J. awat,Male,1290519,1085984,204535,69517,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,"Hj. Permana Sari, S.Si., M.M., M.B.A",Female,1290519,1085984,204535,83015,1
1,1,DPD,2014,April,KALIMANTAN TENGAH,Rinco Norkim,Male,1290519,1085984,204535,1407,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,Pdt. Rugas Binti,Male,1290519,1085984,204535,118598,1
1,1,DPD,2014,April,KALIMANTAN TENGAH,"H. Said Ahmad Fauzi Bahsin, S.Hi",Male,1290519,1085984,204535,37193,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,H. Sholeh Anshori. S.Pd.i ,Male,1290519,1085984,204535,35144,0
1,1,DPD,2014,April,KALIMANTAN TENGAH,Totok Sugiyanto S.Ag,Male,1290519,1085984,204535,16237,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,H. AHMAD HENDRY,Male,2481386,1624684,363277,56281,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,AHMAD SOFYAN MASYKUR,Male,2481386,1624684,363277,15904,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"AJI MIRNI MAWARNI, S.T., M.M",Female,2481386,1624684,363277,120388,1
1,1,DPD,2019,February,KALIMANTAN TIMUR,"H. AWANG FERDIAN HIDAYAT, S.E., M.M.",Male,2481386,1624684,363277,345682,1
1,1,DPD,2019,February,KALIMANTAN TIMUR,"Dr. DAN BUNTU PARANOAN, M.Si.",Male,2481386,1624684,363277,59466,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,EDY GUNAWAN,Male,2481386,1624684,363277,5541,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"Ir. H. GUNAWARMAN, M.AP.",Male,2481386,1624684,363277,44032,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"H. HASANUDDIN, S.H., M.Si.",Male,2481386,1624684,363277,2789,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"Drs. H. HERMANTO, M.Hum.",Male,2481386,1624684,363277,37446,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"Dr. H. MAHYUDIN, S.T., M.M.",Male,2481386,1624684,363277,147483,1
1,1,DPD,2019,February,KALIMANTAN TIMUR,MOHAMMAD HATTA GARIT,Male,2481386,1624684,363277,26314,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,Drs. H. MUHAMMAD IDRIS. S,Male,2481386,1624684,363277,73252,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,MUSRIL RAHIMSYAH,Male,2481386,1624684,363277,6983,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,NAJIRAH HD,Female,2481386,1624684,363277,69248,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"H. NANANG SULAIMAN, S.E.",Male,2481386,1624684,363277,69184,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"NASON NADEAK, S.H., M.H.",Male,2481386,1624684,363277,9621,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"NASPI ARSYAD, Lc.",Male,2481386,1624684,363277,67621,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"Dr. PIATUR PANGARIBUAN, S.H., M.H.",Male,2481386,1624684,363277,29056,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"REIMAL KALDHANI, S.I.Kom.",Male,2481386,1624684,363277,1842,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"Dr. Ir. RUSMIYATI, M.P.",Female,2481386,1624684,363277,13687,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"Hj. SANDRA PUSPA DEWI, S.H.",Female,2481386,1624684,363277,64289,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,Kh. SISWANTO,Male,2481386,1624684,363277,54865,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"Hj. SITI QOMARIAH, S.E.",Female,2481386,1624684,363277,44284,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"SUDARNO, S.E.",Male,2481386,1624684,363277,55007,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"SUTRISNO, S.E.",Male,2481386,1624684,363277,6267,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"SYAPARUDIN, S.Sos.",Male,2481386,1624684,363277,27879,0
1,1,DPD,2019,February,KALIMANTAN TIMUR,"ZAINAL ARIFIN, A.Md.Kep.",Male,2481386,1624684,363277,78725,1
1,1,DPD,2014,April,KALIMANTAN TIMUR,H. Ahmad Hendry,Male,2058150,1657625,400525,113696,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,"Aji Muhammad Mirza Wardana, S.T",Male,2058150,1657625,400525,114121,1
1,1,DPD,2014,April,KALIMANTAN TIMUR,Drs. H. Amir Hamzah B. M.Si,Male,2058150,1657625,400525,43233,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,"Ir. H. Bambang Susilo, M.M",Male,2058150,1657625,400525,271658,1
1,1,DPD,2014,April,KALIMANTAN TIMUR,Benny R.B. Kowel,Male,2058150,1657625,400525,7235,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,H. Erhamsyah,Male,2058150,1657625,400525,51721,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,"Harmanto, S.P",Male,2058150,1657625,400525,95666,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,"H. Hasanuddin. S.H., M.Si",Male,2058150,1657625,400525,47224,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,Hengki,Male,2058150,1657625,400525,4624,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,Dr. Khalep Rahmat,Male,2058150,1657625,400525,48036,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,M. Said,Male,2058150,1657625,400525,33114,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,"Dr. Drs. Marthin Billa, M.M",Male,2058150,1657625,400525,213055,1
1,1,DPD,2014,April,KALIMANTAN TIMUR,Drs. H. Muhammad Idris S,Male,2058150,1657625,400525,11374,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,"H. Muhayan Hayan, S.E",Male,2058150,1657625,400525,16152,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,"K.H. Muslihuddin Abdurrasyid, Lc., M.Pd.I.",Male,2058150,1657625,400525,121853,1
1,1,DPD,2014,April,KALIMANTAN TIMUR,"dr. Naomi Patioran, Sp.M.",Female,2058150,1657625,400525,99059,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,"Drs. H. Ramli, M.Hum",Male,2058150,1657625,400525,44162,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,"Samsudin S., S.H.",Male,2058150,1657625,400525,23488,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,Trisno Widodo,Male,2058150,1657625,400525,31179,0
1,1,DPD,2014,April,KALIMANTAN TIMUR,Usman Yusuf,Male,2058150,1657625,400525,57878,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"AHMAD KARTADI, A.Md.",Male,450108,320527,36298,20188,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"ALWAN SAPUTRA, S.Pi.",Male,450108,320527,36298,14567,0
1,1,DPD,2019,February,KALIMANTAN UTARA,ASNI HAFID,Female,450108,320527,36298,30809,1
1,1,DPD,2019,February,KALIMANTAN UTARA,H. FADLAN HAMID,Male,450108,320527,36298,15944,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"FERNANDO SINAGA, S.Th.",Male,450108,320527,36298,22211,1
1,1,DPD,2019,February,KALIMANTAN UTARA,"HASAN BASRI, S.E.",Male,450108,320527,36298,22672,1
1,1,DPD,2019,February,KALIMANTAN UTARA,"HERU RACHMADY, S.H.",Male,450108,320527,36298,682,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"HERWANSYAH, S.E.",Male,450108,320527,36298,12216,0
1,1,DPD,2019,February,KALIMANTAN UTARA,JOKO SLAMET,Male,450108,320527,36298,699,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"Dr. Drs. MARTHIN BILLA, M.M.",Male,450108,320527,36298,58372,1
1,1,DPD,2019,February,KALIMANTAN UTARA,MASHUR BIN MOHD ALIAS,Male,450108,320527,36298,5835,0
1,1,DPD,2019,February,KALIMANTAN UTARA,MATHIUS SUKIDI,Male,450108,320527,36298,737,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"Hj. MISDAWATI, S.H.",Female,450108,320527,36298,10035,0
1,1,DPD,2019,February,KALIMANTAN UTARA,MUHAMMAD ISRA RAMLI,Male,450108,320527,36298,4457,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"H. MUHAMMAD ROZAI, S.I.P., M.A.P.",Male,450108,320527,36298,1603,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"MUKLIS, S.H.",Male,450108,320527,36298,5784,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"KH. MUSLIHUDDIN ABDURRASYID, LC., M.Pd.I.",Male,450108,320527,36298,166,0
1,1,DPD,2019,February,KALIMANTAN UTARA,Drs. H. NURSYAMSA HADIS,Male,450108,320527,36298,5357,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"Dr. PITHER PALUNGAN, S.E., M.Si.",Male,450108,320527,36298,10902,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"RICKY VALENTINO, S.Pt., M.IKom.",Male,450108,320527,36298,11681,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"RUMAN TUMBO, S.H.",Male,450108,320527,36298,17854,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"SUHARDJO, S.IP.",Male,450108,320527,36298,938,0
1,1,DPD,2019,February,KALIMANTAN UTARA,"ZAKARIA BASRAN, S.E., M.Si.",Male,450108,320527,36298,288,0
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,"ADE SUMIATI, S.IP",Female,932569,659134,144207,19706,0
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,"Drs. H. A. HUDARNI RANI, SH",Male,932569,659134,144207,69621,1
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,ALEXANDER FRANSISCUS,Male,932569,659134,144207,71588,1
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,ANDRI,Male,932569,659134,144207,24335,0
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,"BAHAR BUASAN, ST., M.S.M., M.Sc",Male,932569,659134,144207,48309,0
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,Ir. H. DARMANSYAH HUSEN,Male,932569,659134,144207,102752,1
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,"EKA MULYA PUTRA, SE., M.Si",Male,932569,659134,144207,24611,0
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,"Ir. H. ERNAWAN REBUIN, M.M ",Male,932569,659134,144207,14823,0
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,"HERRY ERFIAN, ST",Male,932569,659134,144207,57331,0
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,"Hj. NOORHARI ASTUTI , S.Sos",Female,932569,659134,144207,56003,0
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,Drs. SAIDI KM ,Male,932569,659134,144207,14548,0
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,"SUHARTO, S.IP., M.Si",Male,932569,659134,144207,19982,0
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,"Dr. H. ZAIDAN, SH., S.Ag., M.Hum ",Male,932569,659134,144207,1944,0
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,"Ust. H. ZUHRI M. SYAZALI, Lc.MA",Male,932569,659134,144207,84535,1
1,1,DPD,2019,February,KEPULAUAN BANGKA BELITUNG,HAMZAH,Male,932569,659134,144207,3155,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,Drs. H. A. Hudarni Rani ,Male,683962,566722,11719,85877,1
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"Ir. Agung Setiawan, M.M.",Male,683962,566722,11719,28193,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"Bahar Buasan, S.T. ",Male,683962,566722,11719,36045,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"Ir. H. Ernawan Rebuin, M.M. ",Male,683962,566722,11719,21162,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"Fadjar Fairy, S.H. ",Male,683962,566722,11719,2824,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"Herry Erfian, S.T. ",Male,683962,566722,11719,63318,1
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,Ir. H. Iwansyah ,Male,683962,566722,11719,18212,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"H. Jawarno, S.I.P. ",Male,683962,566722,11719,19885,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,H. Muhammad Sulahudin,Male,683962,566722,11719,24277,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,Dra. Hj. Nurlaela,Female,683962,566722,11719,26166,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"Drs. H. Parhan Ali, M.M. ",Male,683962,566722,11719,30349,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"H. Patris Lumumba, S.H. ",Male,683962,566722,11719,8618,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"Ir. R. Rudy Irawan, M.M. ",Male,683962,566722,11719,19723,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,Sofian Romli,Male,683962,566722,11719,7347,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"H. Syamsuddin Basari, S.Sos., M.Si. ",Male,683962,566722,11719,16962,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"Tellie Gozelie, S.E. ",Male,683962,566722,11719,51552,1
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,Zubaidah ,Female,683962,566722,11719,14286,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"Zulfriandi Afan, S.E. ",Male,683962,566722,11719,6811,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"Ir. H. Zulkarnaen Syamsudin, M.M., B.A. ",Male,683962,566722,11719,9909,0
1,1,DPD,2014,April,KEPULAUAN BANGKA BELITUNG,"Drs. H. Zulkarnain Karim, M.M. ",Male,683962,566722,11719,4984,1
1,1,DPD,2019,February,KEPULAUAN RIAU,"ALFIN, S.TP., M.H.",Male,1229424,90211,117109,46501,0
1,1,DPD,2019,February,KEPULAUAN RIAU,H. DHARMA SETIAWAN,Male,1229424,90211,117109,10537,1
1,1,DPD,2019,February,KEPULAUAN RIAU,HARDI SELAMAT HOOD,Male,1229425,90211,117109,91475,0
1,1,DPD,2019,February,KEPULAUAN RIAU,HARIPINTO TANUWIDJAJA,Male,1229426,90211,117109,102942,1
1,1,DPD,2019,February,KEPULAUAN RIAU,"M. SYAHRIAL, S.E.",Male,1229427,90211,117109,52141,0
1,1,DPD,2019,February,KEPULAUAN RIAU,Ir. MUSTOFA WIDJAJA,Male,1229428,90211,117109,48393,0
1,1,DPD,2019,February,KEPULAUAN RIAU,RIA SAPTARIKA,Male,1229429,90211,117109,19775,1
1,1,DPD,2019,February,KEPULAUAN RIAU,"Dr. RICHARD HAMONANGAN PASARIBU, B.Sc., M.Sc.",Male,1229430,90211,117109,102107,1
1,1,DPD,2019,February,KEPULAUAN RIAU,"RIKI SYOLIHIN, S.Fil.I., M.Si.",Male,1229431,90211,117109,32911,0
1,1,DPD,2019,February,KEPULAUAN RIAU,"SABAR PANDAPOTAN HASIBUAN, S.T., M.Hum.",Male,1229432,90211,117109,18586,0
1,1,DPD,2019,February,KEPULAUAN RIAU,"H. SUKHRI FARIAL, S.H.",Male,1229433,90211,117109,30478,0
1,1,DPD,2019,February,KEPULAUAN RIAU,H. SURYA MAKMUR NASUTION,Male,1229434,90211,117109,73456,0
1,1,DPD,2014,April,KEPULAUAN RIAU,"Djasarmen Purba, S.H.",Male,916141,7917,124441,83748,1
1,1,DPD,2014,April,KEPULAUAN RIAU,"Fahruddin Nasution, B.A.",Male,916141,7917,124441,26264,0
1,1,DPD,2014,April,KEPULAUAN RIAU,Hardi Selamat Hood,Male,916141,7917,124441,9317,1
1,1,DPD,2014,April,KEPULAUAN RIAU,Haripinto Tanuwidjaja,Male,916141,7917,124441,82115,1
1,1,DPD,2014,April,KEPULAUAN RIAU,Heri Irianto,Male,916141,7917,124441,25447,0
1,1,DPD,2014,April,KEPULAUAN RIAU,Mangara Sonang Nasution,Male,916141,7917,124441,12087,0
1,1,DPD,2014,April,KEPULAUAN RIAU,"Ir. Mohamad Nabil, M.Si",Male,916141,7917,124441,77267,0
1,1,DPD,2014,April,KEPULAUAN RIAU,"Peris Temba, S.E., M.M.",Male,916141,7917,124441,1201,0
1,1,DPD,2014,April,KEPULAUAN RIAU,Raden Hari Tjahyono,Male,916141,7917,124441,40552,0
1,1,DPD,2014,April,KEPULAUAN RIAU,"Rahmatsyah Ramadhany Dhany Ismeth, M.B.A., M.Sc.",Male,916141,7917,124441,36316,0
1,1,DPD,2014,April,KEPULAUAN RIAU,Ria Saptarika,Male,916141,7917,124441,122817,1
1,1,DPD,2014,April,KEPULAUAN RIAU,"Dr. Richard H Pasaribu, B.Sc., M.Sc.",Male,916141,7917,124441,47076,0
1,1,DPD,2014,April,KEPULAUAN RIAU,H. Saidul Khudri,Male,916141,7917,124441,28369,0
1,1,DPD,2014,April,KEPULAUAN RIAU,"Dra. Hj. Syamsinar Yusuf, M.M.",Female,916141,7917,124441,49788,0
1,1,DPD,2014,April,KEPULAUAN RIAU,"Drs. H. Zulbahri M,M.Pd.",Male,916141,7917,124441,54674,0
1,1,DPD,2019,February,LAMPUNG,"Ir. H. ABDUL AZIZ ADYAS, S.H.",Male,6074137,4025876,864131,170023,0
1,1,DPD,2019,February,LAMPUNG,"KH. Ir. ABDUL HAKIM, M.M.",Male,6074137,4025876,864131,381963,1
1,1,DPD,2019,February,LAMPUNG,A. BEN BELLA,Male,6074137,4025876,864131,122447,0
1,1,DPD,2019,February,LAMPUNG,Drs. AHMAD BASTIAN SY,Male,6074137,4025876,864131,377067,1
1,1,DPD,2019,February,LAMPUNG,"AKHMAD HIDAYAT, S.Sos., M.M.",Male,6074137,4025876,864131,144056,0
1,1,DPD,2019,February,LAMPUNG,AMIR FAISAL SANZAYA,Male,6074137,4025876,864131,47817,0
1,1,DPD,2019,February,LAMPUNG,Ir. ANANG PRIHANTORO,Male,6074137,4025876,864131,188158,0
1,1,DPD,2019,February,LAMPUNG,Dr. H. ANDI SURYA,Male,6074137,4025876,864131,172723,0
1,1,DPD,2019,February,LAMPUNG,"H. BUSTAMI ZAINUDIN, S.Pd., M.H.",Male,6074137,4025876,864131,245784,1
1,1,DPD,2019,February,LAMPUNG,DEWI PRATIWI MANDA SARI,Female,6074137,4025876,864131,63077,0
1,1,DPD,2019,February,LAMPUNG,"HERMAN SISMONO, S.Sos. M.A.P.",Male,6074137,4025876,864131,44884,0
1,1,DPD,2019,February,LAMPUNG,"Hj. IDA JAYA, S.E., M.M.",Female,6074137,4025876,864131,164249,0
1,1,DPD,2019,February,LAMPUNG,"I GEDE SUDIATMAJA, S.H.",Male,6074137,4025876,864131,77244,0
1,1,DPD,2019,February,LAMPUNG,"ISMUN ALI, M.Pd.I",Male,6074137,4025876,864131,98923,0
1,1,DPD,2019,February,LAMPUNG,"Ir. JAMHARI HADIPURWANTA, M.P.",Male,6074137,4025876,864131,140311,0
1,1,DPD,2019,February,LAMPUNG,dr. JIHAN NURLELA,Female,6074137,4025876,864131,810373,1
1,1,DPD,2019,February,LAMPUNG,"M. ALZIER DIANIS THABRANIE, S.E., S.H.",Male,6074137,4025876,864131,167897,0
1,1,DPD,2019,February,LAMPUNG,H. MARSIDI HASAN,Male,6074137,4025876,864131,67694,0
1,1,DPD,2019,February,LAMPUNG,"NAZARUDIN, S.I.P.",Male,6074137,4025876,864131,57411,0
1,1,DPD,2019,February,LAMPUNG,"NURLITA ZUBAEDAH, S.E.",Female,6074137,4025876,864131,165675,0
1,1,DPD,2019,February,LAMPUNG,"H. OLFI ANWARI, S.E.",Male,6074137,4025876,864131,4025,0
1,1,DPD,2019,February,LAMPUNG,TATANG SUMANTRI,Male,6074137,4025876,864131,35321,0
1,1,DPD,2019,February,LAMPUNG,TAUFIK HIDAYAT,Male,6074137,4025876,864131,170193,0
1,1,DPD,2019,February,LAMPUNG,"UMAR SYAH HS, S.I.P.",Male,6074137,4025876,864131,40763,0
1,1,DPD,2019,February,LAMPUNG,"YANTI, S.I.P.",Female,6074137,4025876,864131,31573,0
1,1,DPD,2014,April,LAMPUNG,"Ir. A. Azis Adyas, S.H.",Male,4474348,3813104,661244,252912,0
1,1,DPD,2014,April,LAMPUNG,"H. Achmad Syabirin H. A. Koenang, S.H., M.H.",Male,4474348,3813104,661244,189954,0
1,1,DPD,2014,April,LAMPUNG,Ir. Agusman Effendi,Male,4474348,3813104,661244,159344,0
1,1,DPD,2014,April,LAMPUNG,"Ahmad Farmadi Putra, S.H.",Male,4474348,3813104,661244,154965,0
1,1,DPD,2014,April,LAMPUNG,"H. Ahmad Jajuli, S.I.P., M.Si.",Male,4474348,3813104,661244,338596,1
1,1,DPD,2014,April,LAMPUNG,"Ananda Thopati.N. R,S.P.Si.",Male,4474348,3813104,661244,145718,0
1,1,DPD,2014,April,LAMPUNG,Ir. Anang Prihantoro,Male,4474348,3813104,661244,546287,1
1,1,DPD,2014,April,LAMPUNG,Dr.H. Andi Surya,Male,4474348,3813104,661244,29591,1
1,1,DPD,2014,April,LAMPUNG,"Ardian Saputra, SH",Male,4474348,3813104,661244,163676,0
1,1,DPD,2014,April,LAMPUNG,"Arief Budi Atmoko, S.T., M.T.",Male,4474348,3813104,661244,44285,0
1,1,DPD,2014,April,LAMPUNG,"Ir. H. Aryodhia Febriansya, S.H.",Male,4474348,3813104,661244,185797,0
1,1,DPD,2014,April,LAMPUNG,H. ismail Zulkarnain,Male,4474348,3813104,661244,85329,0
1,1,DPD,2014,April,LAMPUNG,"Iswandi, A.Md.",Male,4474348,3813104,661244,40235,0
1,1,DPD,2014,April,LAMPUNG,"H. Khairudin Gustam, S.E.",Male,4474348,3813104,661244,59057,0
1,1,DPD,2014,April,LAMPUNG,Moh. Yusuf,Male,4474348,3813104,661244,49428,0
1,1,DPD,2014,April,LAMPUNG,"Muhyidin Thohir, S.Pd.I.",Male,4474348,3813104,661244,73332,0
1,1,DPD,2014,April,LAMPUNG,Ir.Hi. Nur Zaini,Male,4474348,3813104,661244,553,0
1,1,DPD,2014,April,LAMPUNG,Rida Budiyati S.Kom.,Female,4474348,3813104,661244,138467,0
1,1,DPD,2014,April,LAMPUNG,"H. SM. Herlambang, S.H., M.H.",Male,4474348,3813104,661244,7961,0
1,1,DPD,2014,April,LAMPUNG,Ir. Suhendra Ratu Prawira Negara,Male,4474348,3813104,661244,105466,0
1,1,DPD,2014,April,LAMPUNG,"H. SUMINTO MARTONO,S.H.",Male,4474348,3813104,661244,36922,0
1,1,DPD,2014,April,LAMPUNG,"KOLONEL (Purn.) H. SUNARDI, S.Sos, M.H.",Male,4474348,3813104,661244,67176,0
1,1,DPD,2014,April,LAMPUNG,"SYARIF, S.H.",Male,4474348,3813104,661244,270882,1
1,1,DPD,2014,April,LAMPUNG,Hj. TUTI W. MALANO,Female,4474348,3813104,661244,139269,0
1,1,DPD,2014,April,LAMPUNG,Ir. WORO ARY WERDHANI,Female,4474348,3813104,661244,112893,0
1,1,DPD,2014,April,LAMPUNG,ZAINAL MA'ARIF,Male,4474348,3813104,661244,22294,0
1,1,DPD,2019,February,MALUKU,AHMAD BILAL TUHULELE,Male,1266025,952685,49598,1366,0
1,1,DPD,2019,February,MALUKU,"ANNA LATUCONSINA, SH",Female,1266025,952685,49598,119091,1
1,1,DPD,2019,February,MALUKU,"ANTHONI HATANE, SH, MH",Male,1266025,952685,49598,23835,0
1,1,DPD,2019,February,MALUKU,Drs. BITZAEL S. TEMMAR,Male,1266025,952685,49598,34123,0
